date,us_credit_qoq_growth,us_sp500_log_ret,us_vix_log_ret,us_bond_yield_10y,us_oil_yoy,us_reer_diff,us_gdp_yoy_growth,us_cpi,us_unemployment,us_consumer_confidence,us_house_price_yoy,us_indprod_yoy
2028-09-30,1.0379184484481812,0.018255024844381355,0.010542766526750014,4.463992713529429,10.069607948963863,0.0851080707405165,3.103404998779297,3.1110841528352466,5.662536031924734,100.41279602050781,0.8979988605121105,1.6360225733494316
2028-12-31,0.8844193816184998,0.01844149638825045,0.010359310328657279,4.49218097251364,8.246462087907743,0.0851080489392274,2.9237353801727295,3.142677316776826,5.6449439881025425,100.31343841552734,1.0726886949321985,1.6360225733494316
2029-03-31,0.8393174409866333,0.01840190619839704,0.010458835581084402,4.520487782948604,6.869332828077294,0.08510805096385375,2.6566505432128906,3.15056790773815,5.4790473940275435,100.2174301147461,1.2112422249366093,1.6360225733494316
2029-06-30,1.0020177364349365,0.018326180269544547,0.010404944427555185,4.548708433803016,6.287004276830901,0.08510805201045513,2.2326595783233643,3.154874118656153,5.454975563325565,100.26608276367188,1.3354443852375186,1.6360225733494316
2029-09-30,0.8178160190582275,0.018312827691994278,0.01043415557038238,4.57586007583692,6.363861461309012,0.08510805195080653,2.0845184326171875,3.174876476165082,5.4090654428904426,100.42820739746094,1.4322976421229667,1.6360225733494316
2029-12-31,1.0267524719238281,0.018313481987949316,0.01041833087508881,4.602664609021874,7.142475097050197,0.0851080519017048,2.084105968475342,3.177756637975108,5.203518406082219,100.60189819335938,1.5253759519007097,1.6360225733494316
2030-03-31,0.9067696332931519,0.018319638466777106,0.010426906291330473,4.629060520462504,7.805900459123806,0.0851080519029066,1.880149245262146,3.1860405926563544,5.147640867977051,100.49549865722656,1.60265762205985,1.6360225733494316
2030-06-30,0.95948725938797,0.01832146920864833,0.010422260040354347,4.654835709924415,8.533836539450855,0.08510805190516167,1.9660269021987915,3.1961851687083254,5.100286320542202,100.57125091552734,1.6489284816627319,1.6360225733494316
2030-09-30,0.9096596837043762,0.01831481566151942,0.01042477765616412,4.680097221305955,8.572398612153082,0.08510805190517595,2.369086742401123,3.1982310861785663,5.083049039702985,100.51750946044922,1.6781776737549798,1.6360225733494316
2030-12-31,0.8425633907318115,0.01831637717804417,0.010423413528897502,4.704976029899795,8.4585630266894,0.08510805190507448,2.41813063621521,3.205184370330244,5.108383800775246,100.51408386230469,1.6879963903171862,1.6360225733494316
